Dynamic pricing bij Europese fuel retailers — operationeel model, impact en LUKOIL-implementatiemodel	61% van de Europese retailers heeft enige vorm van dynamic pricing geadopteerd, voornamelijk rule-based en niet AI-gestuurd.	Dynamic pricing adoptie in Europese retail	61% heeft enige vorm; meerderheid rule-based, niet AI
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	Consumenten lijden aan het 'Endowment-effect', een cognitieve bias waarbij mensen irrationeel veel meer waarde hechten aan producten die ze al kennen en vertrouwen.	Consumenten lijden aan het 'Endowment-effect': een cognitieve bias waarbij mensen irrationeel veel meer waarde hechten aan producten die ze al kennen en vertrouwen in vergelijking met nieuwe alternatieven [cite: 36].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	Consumenten zijn bereid €4,50 te betalen voor een handgemaakte koffiespecialiteit bij Shell Café.	Waar consumenten bereid zijn €4,50 te betalen  [vertexaisearch.cloud.google.com](https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG0thgg_O8gZ5Dis2FPoLHwE8kj-eNwENVy5eQt7pbvRtm4WR_yAzJYF8z34CRkgAsSfdxmI-7BUEGOHR5i2jM1WiA5clYaITXLeQm79czTCQJbvESgOoRtkmbWKxBp6-UE0hHmWmCNmaeDoFqH3qeTA-D0Kcs0NyG5vcbo1gEFjzMCCIWVygmaEFBXhXdIWuN60aQJ) [vertexaisearch.cloud.google.com](https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFYI8ciJ4YK0hQnSBgGMXmSXZTLEIlIisowegaMO_-Sv7MtZ1e1nkXORwa-BOulpo41llcsIwoDuc_1DCg5P4IC0tQ3XwiknFdAjoFmI53thh7w6UKsVLpnGKi4nhLVeWoCvndXrudW48Gz2I-J6jbhk3FGF0emybco0-lUE3oIAzbpcRMQ5wZJoFLXTWlYq9O-nhUtHzWAVexQUFlYdjBXN8cn3w36XyeJrs-VNruq)voor een handgemaakte koffiespecialiteit, biedt Shell ook alternatieven rond de €3,00 via zelfbedieningsmachines om de prijsbewuste klant te bedienen.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	Convenience retail presteert historisch goed in economische neergang.	Convenience retail presteert historisch goed in economische neergang: consumenten zoeken trade-offs voor duurdere gemakken zoals koffie en bereide voeding, zelfs als brandstofverbruik daalt.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	C-stores concurreren fel op snelheid.	C-stores concurreren fel op snelheid.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	Dagelijkse koffieconsumenten zijn de meest frequente C-store bezoekers, typisch 4-6 keer per week.	Sectorliteratuur toont consistent dat dagelijkse koffieconsumenten de meest frequente C-store bezoekers zijn — typisch 4–6× per week versus 1–2× voor niet-koffiekopers.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De actuele prijspuntindicatie voor cappuccino bij BP (AH to go) is €2,00, met een promo van €1,00.	€2,00 (Cappuccino) / €1,00 (Promo)
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De actuele prijspuntindicatie voor Esso (EG Group) is €2,00 – €2,50.	€2,00 – €2,50
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De actuele prijspuntindicatie voor Q8 (Shop&Go / Panos) is €3,50 – €4,50+.	€3,50 – €4,50+
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De actuele prijspuntindicatie voor Shell (Shell Café) varieert van €3,00 tot €4,50, afhankelijk van barista/machine.	€3,00 – €4,50 (afh. van barista/machine)
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De actuele prijspuntindicatie voor zwarte koffie/cappuccino bij TotalEnergies (Circle K) is €3,50.	€3,50 (Zwarte koffie/Cappuccino)
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Amerikaanse investeringsmaatschappij Carlyle koopt de buitenlandse activiteiten van LUKOIL, inclusief alle Nederlandse en Belgische tankstations.	De Amerikaanse investeringsmaatschappij Carlyle koopt de buitenlandse activiteiten van LUKOIL, waaronder alle Nederlandse en Belgische tankstations.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De analyse beantwoordt vijf strategische kernvragen voor de directie over de haalbaarheid van een eigen premium koffiemerk voor LUKOIL in de BeNeLux.	Deze analyse beantwoordt de vijf strategische kernvragen voor de directie rondom de haalbaarheid van een eigen premium koffiemerk voor LUKOIL in de BeNeLux:
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De BeNeLux fuel retail sector ondergaat een structurele transitie.	De BeNeLux fuel retail sector bevindt zich midden in een structurele transitie: fuel-traffic daalt door elektrificatie, en shopomzet wordt de nieuwe margebasis.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De BeNeLux-markt toont een sterke divergentie in koffiestrategieën tussen 2023 en 2026.	De markt toont een sterke divergentie.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Bonjour-formule is vervangen door een winkel volgens de Circle K-formule bij TotalEnergies De Lokkant.	de Bonjour heeft plaatsgemaakt voor een winkel volgens de Circle K-formule.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Bonjour-formule op de TotalEnergies-locatie De Lokkant is vervangen door de Circle K-formule.	De Bonjour heeft op de TotalEnergies-locatie De Lokkant plaatsgemaakt voor de Circle K-formule, die nu "een scherp en duidelijk shopaanbod" biedt.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De brandstofverkoop daalde in Q2 2025 met meer dan 12%.	In Q2 2025 daalden totale sales in convenience stores bijna 8%, met fuel meer dan 12% neerwaarts.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De CAPEX-investering per station voor een Franke A600 of A1000 systeem ligt tussen €12.000 en €18.000 (£10,258 - £15,308).	De CAPEX-investering per station is substantieel maar noodzakelijk: een Franke A600 of A1000 systeem (zoals gebruikt in de industrie) kost tussen de €12.000 en €18.000 (£10,258 - £15,308) [cite: 48, 49].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De conceptstrategie van Café Bonjour werd ontwikkeld in samenwerking met teams van TotalEnergies Nederland en Lantmännen Unibake.	De conceptstrategie werd ontwikkeld in samenwerking met teams van TotalEnergies Nederland en Lantmännen Unibake, op basis van consumentenonderzoek en marktanalyse.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De consument accepteert een eigen merk alleen als het zich distantieert van "snel filterwater" en visueel aansluit bij de 'derde koffiegolf' (artisanale bereiding, 100% Arabica).	De consument accepteert een eigen merk alleen als het zich distantieert van "snel filterwater" en visueel aansluit bij de 'derde koffiegolf' (artisanale bereiding, 100% Arabica) [cite: 28, 37].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De consument staat open voor eigen-merk koffie, mits de kwaliteitssignalen correct zijn.	de consument is ontvankelijk voor eigen-merk koffie mits kwaliteitssignalen kloppen, en vier concrete succesfactoren zijn — mits nageleefd — repliceerbaar.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De conversie van brandstofklant naar shopklant vereist een digitale brug.	De conversie van brandstofklant naar shopklant vereist een digitale brug.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De eerste slechte kop koffie ondermijnt het merk disproportioneel.	De eerste slechte kop koffie ondermijnt het merk disproportioneel, omdat fuel retail al een laag vertrouwen geniet als kwaliteitsprovider.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De elektrificatie van het wagenpark verlengt de verblijftijd op tankstations.	Terwijl de elektrificatie van het wagenpark de verblijftijd op tankstations verlengt, fungeert koffie niet langer als een bijproduct, maar als een strategische bestemming.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Foodservice Marketing Award werd twee keer op rij gewonnen in 2019-2020.	2019–2020	Foodservice Marketing Award (2× op rij)
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De foodserviceverkopen bij Europese benzinestations zijn sinds 2020 met 50% gestegen.	De foodserviceverkopen bij Europese benzinestations zijn met 50% gestegen since 2020 — maar de winnende formule is nog niet gestandaardiseerd in de BeNeLux LUKOIL-context.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De gemiddelde kassabonwaarde (basket value) zonder brandstof is circa $7,80.	De gemiddelde kassabonwaarde (basket value) zonder brandstof is circa $7,80 [cite: 32].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De gemiddelde klant in een convenience-omgeving koopt 2,1 items per bezoek.	De gemiddelde klant in een convenience-omgeving koopt 2,1 items per bezoek [cite: 32].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De gemiddelde winstmarge van een gehele gemaks- of tankstationwinkel schommelt historisch tussen de 5% en 10%.	Terwijl de gemiddelde winstmarge van een gehele gemaks- of tankstationwinkel historisch schommelt tussen de 5% en 10%, bedraagt de nettowinstmarge op een goed uitgevoerd koffieprogramma gemiddeld 40% (na aftrek van bonen, apparatuur en operationele kosten).
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De gerenoveerde Q8-stations Berchem Oost en Berchem West bieden een Starbucks coffee café.	Op de twee grootste tankstations van Europa — de Q8-stations Berchem Oost en Berchem West aan de A3/E25 in Luxemburg — bieden de gerenoveerde stations naast een grote Panos petrol shop met verse voeding en een Delhaize Shop&Go ook een Starbucks coffee café.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De hardware van koffiemachines bewijst de kwaliteit aan de klant nog vóór de eerste slok.	De hardware bewijst de kwaliteit aan de klant nog vóór de eerste slok [cite: 33].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De helft van de geplande 200 snellaadlocaties van Q8 en Storm zal een Shop&Go, Panos of McDonald's op de site hebben.	Q8 plant samen met Storm ongeveer 200 snellaadlocaties, waarvan de helft een Shop&Go, Panos of McDonald's op de site zal hebben.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De herinrichting van de shop-layout moet ondersteund worden door permanente "Koffie + Snack"-promoties.	LUKOIL moet de shop-layout herinrichten (zoals de 'queue-line' van Circle K) zodat koffie fysiek verbonden is met de bakkerij, ondersteund door permanente "Koffie + Snack"-promoties.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De in-store presentatie van BP (AH to go) is geïntegreerd in een supermarktconcept met handmatige pistonmachines.	Geïntegreerd in supermarktconcept met handmatige pistonmachines.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De in-store presentatie van Esso (EG Group) is een 'Go Fresh Lavazza Coffee Kiosk' met vernieuwde bonenmachines.	'Go Fresh Lavazza Coffee Kiosk' met vernieuwde bonenmachines.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De in-store presentatie van Q8 (Shop&Go / Panos) omvat prominente standalone Starbucks (by Selecta) automaten.	Prominente standalone Starbucks (by Selecta) automaten.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De in-store presentatie van Shell (Shell Café) is een 'Mobility Hub' met zitplekken, open keuken en hygge-design.	'Mobility Hub' met zitplekken, open keuken en hygge-design.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De in-store presentatie van TotalEnergies (Circle K) omvat een centrale 'queue-line' met een dedicated koffie- & snackcorner.	Centrale 'queue-line' met dedicated koffie- & snackcorner.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De in-store verkopen stegen met meer dan 3% ondanks dalende traffic.	De in-store sales stegen meer dan 3% ondanks dalende traffic.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De integratie van kwalitatieve koffie heeft een bewezen hefboomeffect op de gemiddelde transactiewaarde.	De integratie van kwalitatieve koffie heeft een bewezen hefboomeffect op de gemiddelde transactiewaarde.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De koffiespecialiteit 'Latte Sweet Pistachio' komt op de menukaart van elk Shell-tankstation in de BeNeLux en Frankrijk met een bakkerij.	De koffiespecialiteit 'Latte Sweet Pistachio', bereid door barista's van het Franse Shell-station Vémars Est, komt op de menukaart van elk Shell-tankstation in de BeNeLux en Frankrijk met een bakery.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De koppeling van de merkintroductie aan de LUKOIL-app verlaagt de drempel voor klanten.	LUKOIL dient de introductie van het merk te koppelen aan de LUKOIL-app (bijv. eerste proefkoffie gratis voor app-gebruikers). Dit verlaagt de drempel, waarna de superieure bean-to-cup kwaliteit de dagelijkse retentie veiligstelt.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De kwaliteitskloof tussen private label en nationale merken is nagenoeg verdwenen.	De kwaliteitskloof tussen private label en nationale merken is nagenoeg verdwenen.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De kwantitatieve impact van koffie kan accuraat worden vastgesteld aan de hand van geverifieerde operationele benchmarks uit de bredere convenience- en fuel retailsector.	Echter, de kwantitatieve impact kan accuraat worden vastgesteld aan de hand van geverifieerde operationele benchmarks uit de bredere convenience- en fuel retailsector gedurende dezelfde periode.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Latte Art Factory levert perfect, constant microschuim op exact de juiste temperatuur zonder barista-interventie.	Shell innoveert sterk op de achtergrond: ze implem [vertexaisearch.cloud.google.com](https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFi-iwFEb7dopq5xxxecQbkmH_u3gGM21tiCQEozXGBm1Q_383m8xcxLdanB_ishGGQ2b4I7nPUvzdHBcpIfJwvly5w3AYX-9C2BK3-UuXN7912fM1pc-BoXIgJuhCKz1nhsBObj6IIsBq5nIZJT0-2osf81SwQq827_zmMDOCD7QXcwlD29LxIUyTtOqo2UaJvzWssOBoV8HewhOBxyNglRrWtlZILxg0nTSbTulMY1Bv-H0myropE)enteren geavanceerde technologieën zoals de *Latte Art Factory* (een geautomatiseerde melkopschuimer die zonder barista-interventie perfect, constant micro-schuim levert op exact de juiste temperatuur) om piekmomenten te ondervangen.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De merkessentie van Shell Café is 'crafted with care'.	"Our brand essence of Shell Café is 'crafted with care'," aldus Smith.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De merknaam LUKOIL blijft in de markt Russisch geassocieerd.	De overname door Carlyle neutraliseert dit risico gedeeltelijk, maar de merknaam LUKOIL blijft in de markt Russisch geassocieerd.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De nettowinstmarge op een goed uitgevoerd koffieprogramma bedraagt gemiddeld 40% (na aftrek van bonen, apparatuur en operationele kosten).	Terwijl de gemiddelde winstmarge van een gehele gemaks- of tankstationwinkel historisch schommelt tussen de 5% en 10%, bedraagt de nettowinstmarge op een goed uitgevoerd koffieprogramma gemiddeld 40% (na aftrek van bonen, apparatuur en operationele kosten).
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De nieuwe generatie consumenten wil weten waar koffie vandaan komt en welke impact het heeft op het milieu.	De nieuwe generatie wil weten waar koffie vandaan komt en welke impact het heeft op het milieu.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De ombouw van een station en de introductie van een vers food/koffie-merk leidt niet tot traffic-verlies, maar resulteert in een toename van in-store omzet en herhalingsbezoeken.	Het succes van Circle K toont aan dat de ombouw van een station en de introductie van een vers food/koffie-merk niet leidt tot traffic-verlies, maar juist resulteert in een toename van in-store omzet en herhalingsbezoeken [cite: 34, 35].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De ombouw van een traditionele shop naar het Circle K-concept neemt maximaal zeven dagen per station in beslag.	De ombouw van een traditionele shop naa [vertexaisearch.cloud.google.com](https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH3vc3Gc9j_8l16FK1nXox4jcKakHTnI4ZmDIxV-j3ScupzBwc10w3cDKeVPZDc5r6aSZyYCpSwxtPcPRrZMarEg_ubwUXTdolYIufr1dNlz0A-yXYj9BYf21EFVphxcYXLKC8=) [vertexaisearch.cloud.google.com](https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEzOU-OpU7rB9jFfggVKAjmj9ZyBXhJXm7lMTJjqFirWJHZiRQMvQm-104PRzhvjCELkxabg3HeAr-ufDx9IS2yvEMwIROZ1ewVgbne05iDIH-Ke03ukBs5z3obLhzmaHU52E-1cIeTSAdjxDQXltcQQVmtEPBDr26Zia20EOcTOGK-AnqgxRolWhSfYjQre1BJ6lDuvGHjp2ECHBcyW-Er6BpSQ-whXR-UXcS-jbE-NoLX56zS) [vertexaisearch.cloud.google.com](https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE-H-8WvpgZ2I5IzYVVJAKQiaio-5hiQeQM0gNLsYMOsw8ByrcbI_0feWma9W57NwsEOHRIO2NOm2PI1g-W_7rRLGUnYcXrYG_hYJeWUojf4nC5wO2LijLJA-TMNIrvx5JzmhGnl8nLK1zhEx7VwvX0ew7_QnRo4aLhpltPlVa1PAYQesioWAZsWLcjzjQ38djuKxeB3_ibVFAs3caYUYHA5f7LGqBF2wEaC9M=)r het Circle K-concept neemt maximaal zeven dagen per station in beslag, waarbij de komende jaren honderden stations in de regio aan de beurt zijn.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De omzetstijging van warme dranken bij 7-Eleven escaleerde in de weken na een ochtend-deal naar een structurele volumegroei van 6,2%.	Bij de keten 7-Eleven resulteerde een vaste-prijs ochtend-deal (koffie + snack) in een initiële omzetstijging van warme dranken van 1%, die in de weken daarna escaleerde naar een structurele volumegroei van 6,2% [cite: 29].
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De ontwikkeling van het nieuwe Café Bonjour-concept via Sandenburg-DST en Lantmännen Unibake vond plaats vóór 2019.	Pre-2019	Ontwikkeling nieuw Café Bonjour-concept via Sandenburg-DST + Lantmännen Unibake
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De overname door Carlyle beëindigde een saga die midden oktober begon met nieuwe Amerikaanse sancties tegen Rusland.	Hiermee komt een einde aan een saga die midden oktober begon met nieuwe Amerikaanse sancties tegen Rusland.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De overname door Carlyle neutraliseert het risico van het Russische-eigendom-stigma gedeeltelijk.	De overname door Carlyle neutraliseert dit risico gedeeltelijk, maar de merknaam LUKOIL blijft in de markt Russisch geassocieerd.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De overname van TotalEnergies retail- en netwerkactiviteiten door het Canadese Alimentation Couche-Tard (Circle K) is de meest disruptieve verschuiving in de BeNeLux-markt.	De meest disruptieve verschuiving in de BeNeLux-markt is de overname van de TotalEnergies retail- en netwerkactiviteiten door het Canadese Alimentation Couche-Tard (Circle K).
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De periode 2023–2026 kenmerkt zich door een consolidatieslag en een duidelijke tweedeling in strategische keuzes in de BeNeLux-markt.	De periode 2023–2026 kenmerkt zich door een consolidatieslag en een duidelijke tweedeling in strategische keuzes: het opbouwen van een volledig geïntegreerd eigen merk versus het leunen op exclusieve A-merk licenties.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Q8-stations Berchem Oost en Berchem West aan de A3/E25 in Luxemburg zijn de twee grootste tankstations van Europa.	Op de twee grootste tankstations van Europa — de Q8-stations Berchem Oost en Berchem West aan de A3/E25 in Luxemburg — bieden de gerenoveerde stations naast een grote Panos petrol shop met verse voeding en een Delhaize Shop&Go ook een Starbucks coffee café.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De ROI van koffie zit in de verhoogde transactiewaarde en herhalingsfrequentie van shopbezoekers die voor koffie stoppen.	De ROI zit niet in koffie-marge-op-zich, maar in de verhoogde transactiewaarde en herhalingsfrequentie van de shopbezoeker die voor koffie stopt.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De samenwerking met Lavazza is bedoeld om de koffie-ervaring in 267 Esso-stations te upgraden naar 'barista-niveau'.	is onlangs een zesjarige samenwerking aangegaan met Premium Coffee Group (Lavazza) om de koffie-ervaring in 267 Esso-stations te upgraden naar 'barista-niveau' om de non-fuel inkomsten te verhogen.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De schaal en snelheid van de uitrol van Circle K's eigen merk zijn ongekend.	De schaal en snelheid zijn ongekend: in slechts acht weken tijd werden er elf Circle K shops gerealiseerd in voormalige TotalEnergies-stations verspreid over Nederland (o.a. Bijleveld, Schiphol, Reeuwijk), België (Nijvel, Anderlecht, Eindhout), Duitsland en Luxemburg.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Shell Barista Cup is een maandenlange competitie die eind 2023 van start ging.	De Shell Barista Cup is een maandenlange competitie die eind 2023 van start ging, waarbij barista's getest worden op koffiekennis, latte-art-vaardigheden, creativiteit en presentatie.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Shell Barista Cup is een maandenlange competitie.	De Shell Barista Cup is een maandenlange competitie waarbij barista's getest worden op koffiekennis, latte-art-vaardigheden, creativiteit en presentatie.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Shell Barista Cup test barista's op koffiekennis, latte-art-vaardigheden, creativiteit en presentatie.	De Shell Barista Cup is een maandenlange competitie waarbij barista's getest worden op koffiekennis, latte-art-vaardigheden, creativiteit en presentatie.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Shell Barista Cup voor BeNeLux en Frankrijk (met 60 teams) vond plaats in 2023.	2023	Shell Barista Cup BeNeLux + FR (60 teams)
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De Shell Café Coffee bar staat centraal in het verse food-aanbod.	De Shell Café Coffee bar staat centraal in het verse food-aanbod, waar "service heroes" barista-koffie serveren naast zelfgemaakte gebakjes, inclusief een signature Dutch apple pie.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De shop bij TotalEnergies tankstation De Lokkant op de A73 in Haps (Brabant) heeft een make-over gekregen.	De shop bij TotalEnergies tankstation De Lokkant op de A73 in Haps (Brabant) heeft een ingrijpende make-over gekregen: de Bonjour heeft plaatsgemaakt voor een winkel volgens de Circle K-formule.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De stagnatie van convenience private labels rond 2015/2016 en de worstelingen van Amazon Solimo zijn voorbeelden van falende eigen merken.	Eigen merken falen door 'cookie-cutter' imitaties zonder unieke positionering en pricing-fouten, zoals gedemonstreerd door het stagneren van convenience private labels rond 2015/2016 en de worstelingen van private labels zoals Amazon Solimo.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De strategische focus op koffie wordt primair gedreven door de superieure unit-economics.	De strategische focus op koffie wordt primair gedreven door de superieure unit-economics.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De strategische keuzes omvatten het opbouwen van een volledig geïntegreerd eigen merk versus het leunen op exclusieve A-merk licenties.	De periode 2023–2026 kenmerkt zich door een consolidatieslag en een duidelijke tweedeling in strategische keuzes: het opbouwen van een volledig geïntegreerd eigen merk versus het leunen op exclusieve A-merk licenties.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De superieure bean-to-cup kwaliteit van LUKOIL's koffie moet de dagelijkse retentie veiligstellen.	Dit verlaagt de drempel, waarna de superieure bean-to-cup kwaliteit de dagelijkse retentie veiligstelt.
Koffiestrategieën van BeNeLux-petroliers — impact op verkoop, traffic en merkperceptie, en voorwaarden voor eigen koffiemerk	De timing voor de lancering van een koffie-sub-brand is optimaal na de overname van LUKOIL BeNeLux door Carlyle.	Timing is optimaal.
